Date,high,low,open,close,volume,Adj Close
2016-02-17,7123.7001953125,6960.64990234375,7058.85009765625,7108.4501953125,260000.0,7108.4501953125
2016-02-18,7215.10009765625,7127.85009765625,7177.39990234375,7191.75,246700.0,7191.75
2016-02-19,7226.85009765625,7145.9501953125,7170.5498046875,7210.75,192300.0,7210.75
2016-02-22,7252.39990234375,7200.7001953125,7208.85009765625,7234.5498046875,154400.0,7234.5498046875
2016-02-23,7241.7001953125,7090.7001953125,7240.2998046875,7109.5498046875,194400.0,7109.5498046875
2016-02-24,7090.7998046875,7009.75,7075.0,7018.7001953125,199700.0,7018.7001953125
2016-02-25,7034.2001953125,6961.39990234375,7029.85009765625,6970.60009765625,283100.0,6970.60009765625
2016-02-26,7052.89990234375,6985.10009765625,7039.2998046875,7029.75,206700.0,7029.75
2016-02-29,7094.60009765625,6825.7998046875,7050.4501953125,6987.0498046875,473400.0,6987.0498046875
2016-03-01,7235.5,7035.10009765625,7038.25,7222.2998046875,275100.0,7222.2998046875
2016-03-02,7380.35009765625,7308.14990234375,7321.7001953125,7368.85009765625,338500.0,7368.85009765625
2016-03-03,7483.9501953125,7406.0498046875,7429.5498046875,7475.60009765625,278600.0,7475.60009765625
2016-03-04,7505.89990234375,7444.10009765625,7505.39990234375,7485.35009765625,281700.0,7485.35009765625
2016-03-08,7527.14990234375,7442.14990234375,7486.39990234375,7485.2998046875,257000.0,7485.2998046875
2016-03-09,7539.0,7424.2998046875,7436.10009765625,7531.7998046875,245100.0,7531.7998046875
2016-03-10,7547.10009765625,7447.39990234375,7545.35009765625,7486.14990234375,224700.0,7486.14990234375
2016-03-11,7543.9501953125,7460.60009765625,7484.85009765625,7510.2001953125,198700.0,7510.2001953125
2016-03-14,7583.7001953125,7515.0498046875,7542.60009765625,7538.75,166900.0,7538.75
2016-03-15,7545.2001953125,7452.7998046875,7535.85009765625,7460.60009765625,193700.0,7460.60009765625
2016-03-16,7508.0,7405.14990234375,7457.0498046875,7498.75,195400.0,7498.75
2016-03-17,7585.2998046875,7479.39990234375,7557.39990234375,7512.5498046875,239600.0,7512.5498046875
2016-03-18,7613.60009765625,7517.89990234375,7534.64990234375,7604.35009765625,237400.0,7604.35009765625
2016-03-21,7713.5498046875,7617.7001953125,7619.2001953125,7704.25,196800.0,7704.25
2016-03-22,7728.2001953125,7643.7998046875,7695.5498046875,7714.89990234375,208900.0,7714.89990234375
2016-03-23,7726.85009765625,7670.60009765625,7717.4501953125,7716.5,199600.0,7716.5
2016-03-28,7749.39990234375,7587.7001953125,7741.0,7615.10009765625,242400.0,7615.10009765625
2016-03-29,7652.89990234375,7582.25,7606.5498046875,7597.0,216800.0,7597.0
2016-03-30,7741.9501953125,7643.4501953125,7651.10009765625,7735.2001953125,232600.0,7735.2001953125
2016-03-31,7777.60009765625,7702.0,7727.64990234375,7738.39990234375,380100.0,7738.39990234375
